seq	abundance	similarity
SRR3085692.172943	1	0
SRR3085700.114575	1	405
SRR3085698.136665	2	0
SRR3085698.38893	1	0
SRR3085692.272551	1	40
SRR3085693.20560	1	225
SRR3085690.184645	1	0
SRR3085688.43812	1	219
SRR3085692.238109	1	2
SRR3085701.20501	1	11
SRR3085693.54063	1	41
SRR3085698.133714	1	2554
SRR3085692.97748	1	13
SRR3085698.79388	1	2626
SRR3085690.54080	1	4004
SRR3085693.16178	1	23
SRR3085692.92353	1	18
SRR3085693.96227	1	44
SRR3085690.178915	1	1
SRR3085691.108272	1	4656
SRR3085689.107845	1	766
SRR3085692.98425	1	6
SRR3085689.175108	1	8
SRR3085691.46655	1	406
SRR3085689.133118	1	540
SRR3085697.16270	1	569
SRR3085700.23908	1	9
SRR3085696.74128	1	61
SRR3085696.129673	1	260
SRR3085692.255159	1	14
SRR3085691.50191	1	2
SRR3085690.47607	1	5
SRR3085689.71278	1	1
SRR3085692.137027	1	0
SRR3085692.287983	1	132
SRR3085696.113211	1	44
SRR3085698.2179	1	86
SRR3085690.67298	2	2
SRR3085688.53459	1	0
SRR3085696.165784	7	569
SRR3085701.34259	1	49
SRR3085689.193704	1	0
SRR3085696.61114	1	1695
SRR3085692.280164	1	393
SRR3085691.131583	1	4
SRR3085697.30151	5	301
SRR3085688.53638	1	4
SRR3085692.10950	1	0
SRR3085699.69391	1	390
SRR3085690.53700	1	716
SRR3085694.123480	1	5
SRR3085691.136188	1	9
SRR3085693.103248	1	105
SRR3085699.30882	1	37
SRR3085694.142294	1	550
SRR3085696.183010	1	0
SRR3085699.40405	1	0
SRR3085695.1804	1	1
SRR3085695.114592	1	603
SRR3085692.163314	49	2
SRR3085694.110711	1	97
SRR3085689.80964	1	7
SRR3085700.119399	1	2509
SRR3085692.260849	1	141
SRR3085700.104172	1	26
SRR3085701.88690	1	2570
SRR3085689.170089	1	221
SRR3085692.271707	1	108
SRR3085696.119538	7	2
SRR3085689.74180	1	0
SRR3085689.241546	1	10
SRR3085698.119348	1	112
SRR3085694.74547	1	86
SRR3085690.220486	1	575
SRR3085690.42166	1	3
SRR3085696.17442	1	1
SRR3085697.127937	1	50
SRR3085698.70166	1	1
SRR3085697.86465	1	87
SRR3085692.259701	1	8
SRR3085701.121375	1	5
SRR3085692.70588	1	241
SRR3085689.156249	1	152
SRR3085697.127616	1	0
SRR3085699.51123	1	173
SRR3085692.117402	1	519
SRR3085693.24595	1	238
SRR3085692.259125	1	0
SRR3085693.128194	2	127
SRR3085695.98753	4	14
SRR3085693.22231	1	3335
SRR3085694.57412	1	75
SRR3085693.192	1	386
SRR3085700.108361	2	0
SRR3085694.120633	1	0
SRR3085692.144279	1	0
SRR3085696.90089	1	396
SRR3085696.23158	1	28
SRR3085694.40860	1	76
SRR3085700.102667	1	65
SRR3085689.100375	1	1
SRR3085689.211966	1	80
SRR3085690.68678	1	13
SRR3085698.101248	1	37
SRR3085697.114222	1	0
SRR3085692.115051	1	105
SRR3085697.38709	1	0
SRR3085694.111028	1	29
SRR3085695.44519	1	17
SRR3085694.101503	1	3
SRR3085692.124837	1	24
SRR3085691.27900	1	351
SRR3085694.137824	7	0
SRR3085692.287774	2	3
SRR3085695.53030	1	4666
SRR3085689.109496	1	1
SRR3085688.29022	1	0
SRR3085694.98755	1	585
SRR3085701.59121	1	1
SRR3085698.156004	1	240
SRR3085700.54645	6	0
SRR3085690.7726	1	0
SRR3085701.60882	17	2
SRR3085689.178871	1	70
SRR3085695.89911	1	17
SRR3085694.131288	1	70
SRR3085697.57198	1	186
SRR3085696.37649	1	187
SRR3085693.84072	1	84
SRR3085688.37369	134	294
SRR3085689.9529	1	9
SRR3085692.238035	1	64
SRR3085696.198553	1	10
SRR3085694.56653	4	14
SRR3085689.118373	1	4
SRR3085689.190593	29	105
SRR3085698.26640	1	20
SRR3085690.190996	1	494
SRR3085689.48888	1	5
SRR3085690.63610	1	6
SRR3085698.85939	1	6
SRR3085695.83718	1	258
SRR3085697.69651	1	70
SRR3085696.103590	1	28
SRR3085697.117913	1	25
SRR3085693.46295	1	99
SRR3085688.22732	1	3
SRR3085694.151548	1	252
SRR3085692.29607	1	0
SRR3085697.111346	1	34
SRR3085693.71405	1	248
SRR3085691.29393	1	167
SRR3085692.17545	1	0
SRR3085692.5267	6	289
SRR3085693.68875	1	12
SRR3085694.1335	1	3
SRR3085695.20621	1	6
SRR3085700.12091	1	149
SRR3085692.165	1	134
SRR3085690.197625	2	54
SRR3085696.67184	1	39
SRR3085691.45956	1	137
SRR3085689.103473	1	13
SRR3085692.51502	2	75
SRR3085699.11187	1	1457
SRR3085692.137127	1	27
SRR3085697.33768	1	0
SRR3085689.100271	1	22
SRR3085691.158462	1	798
SRR3085691.142416	1	39
SRR3085700.56574	1	1550
SRR3085694.109904	1	0
SRR3085692.121353	1	1
SRR3085700.121159	1	2428
SRR3085698.94073	1	0
SRR3085692.239596	1	435
SRR3085691.34148	1	578
SRR3085688.124	1	4
SRR3085689.161591	1	3
SRR3085690.212090	1	1
SRR3085692.251732	1	11
SRR3085701.51405	1	5
SRR3085690.124984	1	2633
SRR3085694.77311	1	105
SRR3085689.113232	1	0
SRR3085689.177235	1	1
SRR3085699.46938	1	0
SRR3085696.187765	1	8
SRR3085689.126450	1	182
SRR3085692.236844	4	5
SRR3085689.142637	1	1
SRR3085693.75461	1	14
SRR3085695.98313	1	2
SRR3085691.94895	1	0
SRR3085688.35273	1	39
SRR3085689.6757	1	1
SRR3085694.2957	1	33
SRR3085695.50518	1	1
SRR3085696.4121	1	213
SRR3085689.75855	1	32
SRR3085698.38863	1	230
SRR3085697.129082	20	6
SRR3085692.283509	4	3
SRR3085701.110557	1	42
SRR3085690.113989	1	6
SRR3085700.59754	1	3
SRR3085696.179258	1	5
SRR3085688.12912	3	2
SRR3085689.187194	1	3
SRR3085690.118334	1	2
SRR3085688.66594	1	6
SRR3085691.63597	1	4
SRR3085691.77164	1	402
SRR3085700.34089	1	65
SRR3085692.231178	2	3
SRR3085694.128619	1	82
SRR3085689.34789	1	229
SRR3085700.112195	1	382
SRR3085688.52265	1	84
SRR3085690.173995	2	244
SRR3085696.17328	1	224
SRR3085694.156547	1	3579
SRR3085700.66511	1	1
SRR3085693.2666	16	11
SRR3085695.25763	1	270
SRR3085691.33753	1	54
SRR3085692.52485	1	24
SRR3085701.52111	1	32
SRR3085698.168617	1	30
SRR3085690.187309	1	4618
SRR3085698.45136	1	192
SRR3085693.10377	1	187
SRR3085701.155001	1	5
SRR3085694.125358	1	494
SRR3085692.85791	2	13
SRR3085696.187075	1	0
SRR3085692.25968	2	0
SRR3085695.118068	1	45
SRR3085698.48894	104	12
SRR3085694.70571	1	18
SRR3085688.100105	8	0
SRR3085700.898	9	0
SRR3085689.4620	1	5
SRR3085688.29911	1	3
SRR3085692.126152	1	19
SRR3085698.97551	217	587
SRR3085698.168320	3	9
SRR3085700.121308	5	0
SRR3085689.175291	1	32
SRR3085694.19916	1	0
SRR3085691.149162	1	28
SRR3085701.145033	1	91
SRR3085689.78984	1	124
SRR3085698.69813	1	25
SRR3085691.67194	1	1
SRR3085695.24614	1	178
SRR3085690.199663	1	469
SRR3085699.44943	1	4041
SRR3085698.88315	1	1
SRR3085691.75241	1	1
SRR3085690.84317	1	9
SRR3085689.27808	1	19
SRR3085688.44493	1	2
SRR3085701.23965	1	340
SRR3085700.123330	1	2
SRR3085694.146959	1	1
SRR3085694.44691	1	3580
SRR3085689.35061	1	177
SRR3085689.19949	11	211
SRR3085694.146170	1	433
SRR3085688.48374	1	198
SRR3085694.34140	1	1
SRR3085689.136067	1	0
SRR3085694.198	4	264
SRR3085689.136817	1	224
SRR3085696.70075	1	0
SRR3085691.75352	1	477
SRR3085701.30207	16	117
SRR3085692.184597	1	1
SRR3085691.86954	1	300
SRR3085694.152471	43	9
SRR3085694.8112	1	111
SRR3085691.108092	1	6
SRR3085700.115460	1	3
SRR3085694.110049	97	19
SRR3085698.33896	1	243
SRR3085696.186291	2	74
SRR3085693.118600	1	32
SRR3085694.39852	2	34
SRR3085692.35117	1	255
SRR3085688.39736	1	4792
SRR3085701.106531	1	1
SRR3085690.7629	1	2
SRR3085700.31458	1	220
SRR3085689.181045	1	100
SRR3085694.152050	1	70
SRR3085691.128988	1	243
SRR3085700.63142	1	8
SRR3085700.101680	1	2468
SRR3085692.150041	1	0
SRR3085697.73773	1	197
SRR3085697.74970	63	9
SRR3085689.148285	5	322
SRR3085696.127207	1	148
SRR3085697.15425	1	55
SRR3085689.56740	1	1758
SRR3085697.11605	1	926
SRR3085689.160675	1	77
SRR3085691.19656	1	257
SRR3085697.108287	1	0
SRR3085692.142389	1	2
SRR3085694.85689	1	73
SRR3085693.35149	1	0
SRR3085698.125056	1	34
SRR3085692.76953	1	2
SRR3085697.7087	1	597
SRR3085698.85566	1	1959
SRR3085695.40073	1	0
SRR3085692.215541	1	428
SRR3085690.76131	1	0
SRR3085701.114728	1	1984
SRR3085701.77991	1	10
SRR3085693.106913	1	9
SRR3085695.5851	1	63
SRR3085691.36454	122	8
SRR3085698.102965	1	2
SRR3085695.6288	1	141
SRR3085700.120386	1	1
SRR3085696.110390	1	20
SRR3085697.137	5064	210
SRR3085692.27848	1	0
SRR3085690.101631	1	616
SRR3085697.55181	1	1
SRR3085701.33480	5	7
SRR3085698.60372	1	12
SRR3085688.89775	1	355
SRR3085689.37136	1	13
SRR3085700.70728	4	1
SRR3085694.2193	1	1
SRR3085693.44639	1	31
SRR3085694.29034	1	131
SRR3085701.61196	18	0
SRR3085692.98307	25	249
SRR3085698.72261	1	3
SRR3085692.271417	1	4
SRR3085689.129578	1	2
SRR3085692.295096	1	21
SRR3085689.19036	1	108
SRR3085693.95158	1	3407
SRR3085697.23265	1	1
SRR3085688.55286	1	9
SRR3085690.81539	1	2
SRR3085701.138080	1	0
SRR3085701.69385	2	43
SRR3085699.64054	1	4657
SRR3085689.223609	1	106
SRR3085695.83839	1	173
SRR3085694.24691	3	1
SRR3085696.109527	1	5
SRR3085698.125649	1	1
SRR3085692.229693	1	0
SRR3085698.19796	1	257
SRR3085697.39975	3	3
SRR3085694.48817	1	7
SRR3085693.98749	1	54
SRR3085695.66132	1	614
SRR3085701.72262	6	138
SRR3085701.99830	1	2774
SRR3085692.159965	3	71
SRR3085701.95361	4	7
SRR3085694.44527	1	1023
SRR3085701.54500	1	0
SRR3085689.217402	1	266
SRR3085694.66053	1	3
SRR3085692.158990	1	134
SRR3085692.67205	1	1
SRR3085691.86940	2	32
SRR3085695.58483	1	85
SRR3085694.92518	72	12
SRR3085696.68972	1	93
SRR3085692.21824	9	5
SRR3085689.193651	1	3440
SRR3085689.19242	1	0
SRR3085689.217767	1	0
SRR3085688.96227	1	25
SRR3085700.114443	4	0
SRR3085689.135234	1	3
SRR3085701.141050	1	2
SRR3085689.77225	1	74
SRR3085688.116007	1	3
SRR3085695.20205	1	140
SRR3085693.48468	1	0
SRR3085692.99682	1	14
SRR3085700.36887	1	6
SRR3085695.61217	1	0
SRR3085698.6305	1	1
SRR3085697.99408	1	1
SRR3085693.7338	1	15
SRR3085688.35931	1	50
SRR3085690.39454	2	242
SRR3085700.683	1	193
SRR3085689.191009	1	87
SRR3085692.124223	1	68
SRR3085699.40660	1	31
SRR3085690.152309	1	275
SRR3085692.175482	1	2
SRR3085692.184904	1	612
SRR3085688.64543	1	14
SRR3085693.138	2480	518
SRR3085698.152542	1	37
SRR3085690.64993	1	5
SRR3085691.19551	1	1648
SRR3085689.90277	1	5
SRR3085697.28555	1	0
SRR3085701.76657	1	23
SRR3085693.114971	1	2734
SRR3085698.20420	1	2
SRR3085701.118371	1	64
SRR3085689.36838	1	10
SRR3085697.57689	1	115
SRR3085692.230700	1	24
SRR3085691.19443	1	5
SRR3085698.167713	1	1
SRR3085693.38092	1	15
SRR3085699.48758	1	0
SRR3085699.67226	1	1
SRR3085695.94164	1	16
SRR3085693.60220	1	105
SRR3085701.8970	4	23
SRR3085688.18892	1	3
SRR3085692.22861	1	1
SRR3085697.4654	1	14
SRR3085692.203336	1	2
SRR3085696.182449	1	8
SRR3085700.14245	1	78
SRR3085701.44477	1	20
SRR3085699.72612	4	3
SRR3085696.112200	1	434
SRR3085693.109590	5	312
SRR3085693.13403	1	21
SRR3085692.135579	1	158
SRR3085696.87495	1	11
SRR3085689.181513	1	61
SRR3085692.39225	1	22
SRR3085690.161375	1	1
SRR3085701.124651	1	2
SRR3085695.114670	1	13
SRR3085694.31868	1	23
SRR3085701.78670	1	10
SRR3085694.9901	1	1
SRR3085688.43697	1	6
SRR3085694.131276	1	4
SRR3085701.16207	1	5
SRR3085701.20669	1	2425
SRR3085692.7461	1	0
SRR3085692.6050	5	1
SRR3085696.70651	1	1
SRR3085694.113186	1	0
SRR3085698.131190	1	6
SRR3085691.40345	1	1087
SRR3085696.129979	1	56
SRR3085689.31508	1	1
SRR3085689.198839	1	3
SRR3085692.81109	1	0
SRR3085695.20510	1	0
SRR3085694.34835	1	174
SRR3085689.55864	1	0
SRR3085695.71057	1	57
SRR3085691.144046	1	8
SRR3085698.168595	1	1
SRR3085692.210746	1	3857
SRR3085692.65730	1	26
SRR3085700.89536	1	160
SRR3085699.65573	10	11
SRR3085690.203831	1	13
SRR3085698.31491	1	7
SRR3085689.137704	2	1
SRR3085689.29205	1	429
SRR3085694.123369	1	62
SRR3085690.216987	1	108
SRR3085688.81338	1	0
SRR3085691.124665	1	3
SRR3085688.62983	245	20
SRR3085697.87174	1	506
SRR3085690.130040	715	18
SRR3085692.176847	1	0
SRR3085689.93886	1	23
SRR3085694.95141	1	29
SRR3085688.114342	1	1
SRR3085691.135791	1	0
SRR3085690.39153	1	96
SRR3085690.125755	1	569
SRR3085689.147629	1	2
SRR3085690.164685	1	91
SRR3085693.95770	11	2938
SRR3085688.79457	2	1
SRR3085693.77702	1	36
SRR3085688.76977	1	441
SRR3085692.102801	1	282
SRR3085694.82941	1	0
SRR3085691.158642	1	375
SRR3085689.64073	1	137
SRR3085692.24815	1	322
SRR3085690.166309	1	4582
SRR3085700.92521	1	3617
SRR3085692.138900	1	0
SRR3085700.82545	1	2547
SRR3085697.61412	2	1
SRR3085694.123031	1	0
SRR3085689.118816	1	62
SRR3085701.74358	1	0
SRR3085689.142816	1	0
SRR3085693.47073	1	440
SRR3085701.61038	1	20
SRR3085690.8353	1	12
SRR3085701.116252	1	3678
SRR3085691.57268	1	1
SRR3085692.195688	8	6
SRR3085692.231398	3	77
SRR3085688.32939	1	1
SRR3085695.41147	1	0
SRR3085696.114957	20	43
SRR3085691.96386	1	242
SRR3085692.82531	1	2
SRR3085699.56580	1	50
SRR3085692.51007	1	4018
SRR3085694.157089	1	1
SRR3085698.81436	1	31
SRR3085694.75417	1	630
SRR3085698.109191	1	0
SRR3085692.141190	1	4009
SRR3085701.122204	1	5
SRR3085698.95293	1	279
SRR3085697.115275	1	0
SRR3085689.235317	1	0
SRR3085696.166587	1	2
SRR3085689.208787	1	157
SRR3085693.19790	1	79
SRR3085688.16044	5	120
SRR3085696.192419	3	772
SRR3085689.200250	1	1
SRR3085691.48252	1	0
SRR3085698.151669	1	233
SRR3085692.105526	1	3
SRR3085689.13612	1	0
SRR3085693.6341	1	27
SRR3085688.108787	3	0
SRR3085701.15139	1	1037
SRR3085694.135510	1	1
SRR3085690.164425	1	458
SRR3085696.183834	1	15
SRR3085689.31603	1	58
SRR3085697.62081	1	1
SRR3085696.38781	1	61
SRR3085697.94147	1	0
SRR3085689.164073	1	181
SRR3085697.75821	1	43
SRR3085690.48563	1	0
SRR3085700.86537	1	2514
SRR3085696.58702	1	8
SRR3085692.255941	1	130
SRR3085689.160639	2	21
SRR3085692.290040	1	4
SRR3085698.178682	1	217
SRR3085692.197709	1	0
SRR3085695.19644	1	5
SRR3085701.124058	1	75
SRR3085692.285775	1	160
SRR3085692.277145	1	2
SRR3085701.14490	1	2731
SRR3085694.10473	1	8
SRR3085701.134519	1	11
SRR3085691.56402	13	312
SRR3085695.35743	1	752
SRR3085692.20963	2	624
SRR3085695.7954	1	4588
SRR3085691.158770	1	0
SRR3085690.6	1	262
SRR3085689.25027	1	31
SRR3085699.20556	1	4
SRR3085696.172102	1	1
SRR3085692.248859	1	203
SRR3085689.1036	1	0
SRR3085692.278805	2	5
SRR3085689.52457	1	165
SRR3085700.63239	1	146
SRR3085692.64025	1	2
SRR3085691.111817	1	3
SRR3085695.110519	2	0
SRR3085698.168240	1	102
SRR3085695.88644	1	4594
SRR3085694.9019	1	10
SRR3085700.78233	1	218
SRR3085698.99756	1	0
SRR3085692.117487	1	6
SRR3085692.136702	1	16
SRR3085701.109344	1	571
SRR3085694.113848	1	16
SRR3085695.98550	1	1038
SRR3085688.27238	1	5
SRR3085689.203983	1	0
SRR3085692.207686	1	1
SRR3085694.69202	1	85
SRR3085692.51862	1	103
SRR3085690.206619	1	567
SRR3085691.138194	1	0
SRR3085696.147162	1	37
SRR3085696.29772	1	0
SRR3085689.203272	1	45
SRR3085699.57901	1	0
SRR3085692.112937	1	5
SRR3085694.13893	1	4
SRR3085690.23075	1	0
SRR3085694.6	1	4
SRR3085698.86142	1	4
SRR3085690.34360	1	0
SRR3085692.254308	1	222
SRR3085692.111475	1	289
SRR3085688.41064	1	0
SRR3085694.31004	1	41
SRR3085691.54100	1	8
SRR3085700.515	1	21
SRR3085693.113815	1	2
SRR3085689.47315	1	67
SRR3085698.123262	1	1
SRR3085698.27403	1	16
SRR3085694.21951	1	1
SRR3085699.54965	1	8
SRR3085689.84056	1	19
SRR3085690.54688	1	1
SRR3085688.36859	1	0
SRR3085695.39476	1	0
SRR3085692.156835	1	2
SRR3085688.58163	1	0
SRR3085692.147741	4	2
SRR3085701.123083	1	32
SRR3085693.50728	1	3335
SRR3085690.24069	1	23
SRR3085692.207085	1	2
SRR3085690.117553	1	2416
SRR3085691.11279	1	382
SRR3085695.90898	3	250
SRR3085698.145005	1	3
SRR3085701.36756	1	21
SRR3085698.127382	1	64
SRR3085698.146407	1	4
SRR3085689.114033	1	23
SRR3085689.162267	1	12
SRR3085694.124466	1	109
SRR3085689.134632	1	275
SRR3085694.129740	1	573
SRR3085701.112235	1	2
SRR3085700.18496	2	12
SRR3085692.227489	1	4058
SRR3085688.100968	1	3
SRR3085693.42233	1	0
SRR3085690.72314	1	51
SRR3085688.23755	1	3882
SRR3085697.18746	1	1
SRR3085699.53424	1	2
SRR3085699.15683	2	770
SRR3085690.84132	1	4612
SRR3085696.160428	1	575
SRR3085697.48073	1	88
SRR3085696.198465	1	0
SRR3085693.115618	1	2560
SRR3085691.119432	1	1
SRR3085696.157533	1	9
SRR3085699.76369	1	383
SRR3085689.107398	1	1
SRR3085689.216728	1	3
SRR3085692.72044	1	189
SRR3085689.67134	1	0
SRR3085689.144245	1	1
SRR3085692.76802	1	0
SRR3085691.124129	1	5
SRR3085700.67388	1	187
SRR3085697.70057	1	38
SRR3085690.159268	1	3
SRR3085692.17512	1	294
SRR3085701.27417	28	2
SRR3085700.72947	1	3548
SRR3085692.60693	1	2
SRR3085697.114527	2	5
SRR3085690.8824	1	5
SRR3085697.90539	1	16
SRR3085689.108290	2	396
SRR3085689.107091	1	50
SRR3085688.60461	1	1037
SRR3085690.21177	1	5
SRR3085689.24090	1	317
SRR3085694.32395	1	0
SRR3085694.152331	2	0
SRR3085692.180306	1	1
SRR3085697.36013	1	579
SRR3085701.95311	1	416
SRR3085689.186818	1	4
SRR3085692.208567	1	2
SRR3085701.13574	1	2
SRR3085693.129483	1	149
SRR3085701.150569	1	91
SRR3085692.263075	1	71
SRR3085701.86807	1	2
SRR3085692.87612	1	33
SRR3085692.8988	1	4589
SRR3085698.7775	2	97
SRR3085700.23718	1	5
SRR3085696.87844	1	222
SRR3085697.94942	1	0
SRR3085697.71820	1	24
SRR3085700.93025	1	82
SRR3085698.113451	1	109
SRR3085692.242007	1	473
SRR3085695.103746	1	2
SRR3085689.244373	1	41
SRR3085688.86051	1	27
SRR3085692.122559	1	386
SRR3085694.4756	1	19
SRR3085691.78717	2	49
SRR3085696.165850	1	2
SRR3085700.37955	1	318
SRR3085691.42904	1	67
SRR3085695.26320	1	0
SRR3085689.47062	1	248
SRR3085699.74940	1	0
SRR3085697.50863	1	44
SRR3085688.89735	1	0
SRR3085700.53862	1	137
SRR3085689.222623	1	1027
SRR3085690.45710	1	3
SRR3085689.81438	1	114
SRR3085698.156920	1	79
SRR3085690.32748	1	72
SRR3085693.80186	1	31
SRR3085692.33898	1	635
SRR3085697.58195	1	8
SRR3085689.24339	1	18
SRR3085697.39839	1	31
SRR3085695.112226	1	49
SRR3085694.68670	1	3917
SRR3085697.78666	1	4051
SRR3085689.114353	1	1
SRR3085688.110678	1	2
SRR3085696.95678	1	4597
SRR3085689.98892	1	644
SRR3085693.59512	1	214
SRR3085701.44428	1	2502
SRR3085689.84956	1	54
SRR3085692.277146	1	6
SRR3085698.5	34498	1374
SRR3085690.218590	1	71
SRR3085690.15039	1	73
SRR3085692.287514	1	0
SRR3085699.61235	1	702
SRR3085692.270370	1	376
SRR3085688.71222	1	66
SRR3085697.91600	1	579
SRR3085696.140835	2	179
SRR3085694.28853	1	111
SRR3085691.3732	1	0
SRR3085698.183387	2	162
SRR3085694.45982	1	0
SRR3085697.106169	1	0
SRR3085699.73032	1	807
SRR3085694.23237	1	1
SRR3085690.149112	1	0
SRR3085698.55205	1	35
SRR3085690.208730	1	0
SRR3085698.18432	3	60
SRR3085696.161680	1	445
SRR3085697.52262	1	20
SRR3085701.59197	1	180
SRR3085689.72686	1	1
SRR3085693.76802	2	3
SRR3085696.153955	1	224
SRR3085692.230577	1	7
SRR3085693.75316	1	172
SRR3085698.117948	1	2606
SRR3085689.80205	1	0
SRR3085694.57920	13	5
SRR3085701.68282	1	2520
SRR3085690.97330	3	156
SRR3085696.34899	1	490
SRR3085693.16786	1	31
SRR3085696.101299	1	7
SRR3085689.143915	1	9
SRR3085689.237721	1	0
SRR3085701.77497	1	4
SRR3085693.88119	1	156
SRR3085691.109649	1	86
SRR3085688.75102	1	741
SRR3085692.99728	1	0
SRR3085690.194450	1	19
SRR3085693.83662	1	170
SRR3085694.123957	1	0
SRR3085688.31013	1	704
SRR3085692.175349	1	12
SRR3085692.139974	1	0
SRR3085691.109252	1	175
SRR3085691.66941	1	4657
SRR3085688.98942	1	964
SRR3085692.283846	1	0
SRR3085690.147211	2	146
SRR3085698.113004	1	2
SRR3085688.10832	1	0
SRR3085700.61136	1	28
SRR3085689.6595	1	149
SRR3085692.170273	1	27
SRR3085694.64275	1	171
SRR3085689.233664	1	280
SRR3085692.192064	2	4164
SRR3085701.85901	1	357
SRR3085692.202806	1	0
SRR3085694.64416	3	0
SRR3085697.120832	1	1
SRR3085698.87341	1	100
SRR3085701.46033	11	234
SRR3085691.110094	10	2
SRR3085699.44248	38	8
SRR3085700.39376	1	909
SRR3085695.76812	5	4167
SRR3085690.215208	1	112
SRR3085690.81602	1	12
SRR3085700.4075	1	25
SRR3085698.166033	1	2
SRR3085697.27733	1	54
SRR3085688.107065	1	1
SRR3085691.20123	1	787
SRR3085693.106519	1	30
SRR3085701.70856	1	633
SRR3085698.159457	1	2690
SRR3085697.76700	1	0
SRR3085688.36264	1	0
SRR3085701.27723	1	0
SRR3085689.85763	1	32
SRR3085696.86940	1	32
SRR3085696.101683	1	1
SRR3085698.26015	1	1
SRR3085690.155129	1	677
SRR3085690.36674	1	194
SRR3085695.30562	1	4044
SRR3085689.242002	2	0
SRR3085691.139969	1	52
SRR3085689.9565	1	3
SRR3085689.36185	1	5
SRR3085688.64579	1	2
SRR3085692.279421	1	10
SRR3085700.29867	4	0
SRR3085693.32143	1	331
SRR3085689.193200	1	166
SRR3085691.107201	1	4605
SRR3085698.59227	1	210
SRR3085694.58307	1	1634
SRR3085689.208398	1	245
SRR3085701.105444	1	1
SRR3085690.108394	1	0
SRR3085692.133540	1	6
SRR3085700.8526	1	428
SRR3085689.39940	1	56
SRR3085698.51226	1	4
SRR3085692.35377	1	0
SRR3085689.188206	1	257
SRR3085701.18911	1	35
SRR3085701.63382	1	20
SRR3085696.128985	1	8
SRR3085689.120380	1	122
SRR3085692.84872	1	6
SRR3085689.32745	19	1
SRR3085691.155547	1	2
SRR3085695.93059	2	4
SRR3085692.229262	4	219
SRR3085693.105435	1	2373
SRR3085698.109156	1	220
SRR3085688.85404	1	0
SRR3085696.121200	1	168
SRR3085697.46342	1	5
SRR3085697.65480	1	365
SRR3085689.142911	1	382
SRR3085698.171623	1	1
SRR3085689.132977	1	3158
SRR3085690.204962	1	508
SRR3085698.126967	1	0
SRR3085690.38875	1	74
SRR3085692.239105	1	19
SRR3085692.265134	1	99
SRR3085690.167032	1	3
SRR3085697.29543	1	4004
SRR3085698.177957	1	3
SRR3085694.107976	1	5
SRR3085692.267975	1	5
SRR3085698.56993	1	802
SRR3085688.61375	1	2777
SRR3085696.50146	1	92
SRR3085692.6103	1	8
SRR3085696.66601	1	12
SRR3085700.128747	1	29
SRR3085701.93633	1	837
SRR3085692.95503	2	8
SRR3085701.147992	1	408
SRR3085692.135509	1	3
SRR3085698.15375	1	19
SRR3085689.27164	1	167
SRR3085691.50080	1	19
SRR3085689.194206	1	325
SRR3085688.15090	131	327
SRR3085689.79412	2	2846
SRR3085691.95937	1	9
SRR3085699.15944	1	10
SRR3085690.172876	1	33
SRR3085697.19055	1	48
SRR3085701.40076	1	263
SRR3085689.232746	1	6
SRR3085693.33777	1	15
SRR3085695.46601	1	4581
SRR3085695.42585	1	0
SRR3085689.164511	1	4
SRR3085694.135104	1	396
SRR3085690.217073	6	509
SRR3085697.13454	1	3
SRR3085700.100633	2	21
SRR3085692.208502	1	4102
SRR3085694.151841	1	258
SRR3085692.255810	3	254
SRR3085697.39151	1	8
SRR3085688.99917	1	46
SRR3085694.38807	1	35
SRR3085701.128825	1	15
SRR3085689.194688	1	3
SRR3085695.108791	1	0
SRR3085696.65239	62	4
SRR3085688.46450	3	42
SRR3085691.137790	1	7
SRR3085691.134770	1	3156
SRR3085692.210598	1	2
SRR3085694.76444	1	2
SRR3085699.43492	828	273
SRR3085701.118603	1	12
SRR3085690.127891	1	3
SRR3085693.125105	1	2
SRR3085693.110197	3	10
SRR3085693.56219	1	168
SRR3085690.83831	3	59
SRR3085693.27282	1	2
SRR3085695.116556	1	8
SRR3085691.35055	1	100
SRR3085698.51871	1	0
SRR3085692.148870	1	201
SRR3085691.10509	1	4
SRR3085688.105709	1	3
SRR3085694.144830	1	2
SRR3085689.21810	1	287
SRR3085689.202486	2	1
SRR3085696.73433	1	8
SRR3085692.212629	1	2
SRR3085692.179268	1	0
SRR3085695.103869	1	1
SRR3085692.134824	1	23
SRR3085689.148612	1	2
SRR3085690.70330	1	4
SRR3085690.151045	1	52
SRR3085689.227902	1	84
SRR3085698.82252	1	213
SRR3085689.140755	1	5
SRR3085697.37545	1	60
SRR3085694.136859	1	10
SRR3085698.184868	1	6
SRR3085692.144763	1	0
SRR3085692.269329	1	23
SRR3085700.52956	1	196
SRR3085694.17189	1	1
SRR3085698.121362	1	0
SRR3085690.37050	61	687
SRR3085700.58717	1	67
SRR3085699.3586	1	770
SRR3085693.102355	1	2705
SRR3085698.129720	1	4
SRR3085697.4913	1	4
SRR3085698.101824	1	10
SRR3085692.257930	1	8
SRR3085699.44579	19	0
SRR3085689.65743	1	2
SRR3085691.79388	1	17
SRR3085701.60955	1	23
SRR3085696.164795	2	31
SRR3085701.27389	1	24
SRR3085688.105936	1	1
SRR3085701.64668	3	8
SRR3085692.49277	1	59
SRR3085692.34171	1	362
SRR3085690.93476	1	0
SRR3085701.128154	1	5
SRR3085694.93457	1	325
SRR3085697.97436	1	3
SRR3085700.64867	1	4
